id,name,reason_id:id
tempemail_com,tempemail.com,block_reason_common
tempemail_net,tempemail.net,block_reason_common
tempinbox_co_uk,tempinbox.co.uk,block_reason_common
tempinbox_com,tempinbox.com,block_reason_common
tempmail_it,tempmail.it,block_reason_common
tempmail2_com,tempmail2.com,block_reason_common
tempomail_fr,tempomail.fr,block_reason_common
temporarily_de,temporarily.de,block_reason_common
temporarioemail_com_br,temporarioemail.com.br,block_reason_common
temporaryemail_net,temporaryemail.net,block_reason_common
temporaryforwarding_com,temporaryforwarding.com,block_reason_common
temporaryinbox_com,temporaryinbox.com,block_reason_common
terminverpennt_de,terminverpennt.de,block_reason_common
test_com,test.com,block_reason_common
test_de,test.de,block_reason_common
thanksnospam_info,thanksnospam.info,block_reason_common
thankyou2010_com,thankyou2010.com,block_reason_common
thepryam_info,thepryam.info,block_reason_common
thisisnotmyrealemail_com,thisisnotmyrealemail.com,block_reason_common
throwawayemailaddress_com,throwawayemailaddress.com,block_reason_common
tilien_com,tilien.com,block_reason_common
tmailinator_com,tmailinator.com,block_reason_common
topmail_files_de,topmail-files.de,block_reason_common
tortenboxer_de,tortenboxer.de,block_reason_common
totalmail_de,totalmail.de,block_reason_common
tradermail_info,tradermail.info,block_reason_common
trash_amil_com,trash-amil.com,block_reason_common
trash_mail_at,trash-mail.at,block_reason_common
trash_mail_com,trash-mail.com,block_reason_common
trash_mail_de,trash-mail.de,block_reason_common
trash2009_com,trash2009.com,block_reason_common
trashbox_eu,trashbox.eu,block_reason_common
trashdevil_com,trashdevil.com,block_reason_common
trashdevil_de,trashdevil.de,block_reason_common
trashemail_de,trashemail.de,block_reason_common
trashmail_at,trashmail.at,block_reason_common
trashmail_com,trashmail.com,block_reason_common
trashmail_de,trashmail.de,block_reason_common
trashmail_me,trashmail.me,block_reason_common
trashmail_net,trashmail.net,block_reason_common
trashmail_org,trashmail.org,block_reason_common
trashmail_ws,trashmail.ws,block_reason_common
trashmailer_com,trashmailer.com,block_reason_common
trashymail_com,trashymail.com,block_reason_common
trashymail_net,trashymail.net,block_reason_common
trillianpro_com,trillianpro.com,block_reason_common
trimix_cn,trimix.cn,block_reason_common
turboprinz_de,turboprinz.de,block_reason_common
turboprinzessin_de,turboprinzessin.de,block_reason_common
turual_com,turual.com,block_reason_common
twinmail_de,twinmail.de,block_reason_common
tyldd_com,tyldd.com,block_reason_common
uggsrock_com,uggsrock.com,block_reason_common
uk2_net,uk2.net,block_reason_common
ukr_net,ukr.net,block_reason_common
unterderbruecke_de,unterderbruecke.de,block_reason_common
upliftnow_com,upliftnow.com,block_reason_common
uplipht_com,uplipht.com,block_reason_common
venompen_com,venompen.com,block_reason_common
verlass_mich_nicht_de,verlass-mich-nicht.de,block_reason_common
veryrealemail_com,veryrealemail.com,block_reason_common
viditag_com,viditag.com,block_reason_common
viewcastmedia_com,viewcastmedia.com,block_reason_common
viewcastmedia_net,viewcastmedia.net,block_reason_common
viewcastmedia_org,viewcastmedia.org,block_reason_common
vinbazar_com,vinbazar.com,block_reason_common
vollbio_de,vollbio.de,block_reason_common
volloeko_de,volloeko.de,block_reason_common
vorsicht_bissig_de,vorsicht-bissig.de,block_reason_common
vorsicht_scharf_de,vorsicht-scharf.de,block_reason_common
walala_org,walala.org,block_reason_common
war_im_urlaub_de,war-im-urlaub.de,block_reason_common
wbb3_de,wbb3.de,block_reason_common
webm4il_info,webm4il.info,block_reason_common
webmail4u_eu,webmail4u.eu,block_reason_common
wegwerfadresse_de,wegwerfadresse.de,block_reason_common
wegwerfemail_com,wegwerfemail.com,block_reason_common
wegwerfemail_de,wegwerfemail.de,block_reason_common
wegwerfmail_de,wegwerfmail.de,block_reason_common
wegwerfmail_net,wegwerfmail.net,block_reason_common
wegwerfmail_org,wegwerfmail.org,block_reason_common
weibsvolk_de,weibsvolk.de,block_reason_common
weibsvolk_org,weibsvolk.org,block_reason_common
weinenvorglueck_de,weinenvorglueck.de,block_reason_common
wetrainbayarea_com,wetrainbayarea.com,block_reason_common
wetrainbayarea_org,wetrainbayarea.org,block_reason_common
wh4f_org,wh4f.org,block_reason_common
whopy_com,whopy.com,block_reason_common
whyspam_me,whyspam.me,block_reason_common
will_hier_weg_de,will-hier-weg.de,block_reason_common
willhackforfood_biz,willhackforfood.biz,block_reason_common
willselfdestruct_com,willselfdestruct.com,block_reason_common
winemaven_info,winemaven.info,block_reason_common
wir_haben_nachwuchs_de,wir-haben-nachwuchs.de,block_reason_common
wir_sind_cool_org,wir-sind-cool.org,block_reason_common
wirsindcool_de,wirsindcool.de,block_reason_common
wolke7_net,wolke7.net,block_reason_common
women_at_work_org,women-at-work.org,block_reason_common
wormseo_cn,wormseo.cn,block_reason_common
wronghead_com,wronghead.com,block_reason_common
wuzup_net,wuzup.net,block_reason_common
wuzupmail_net,wuzupmail.net,block_reason_common
wwwnew_eu,wwwnew.eu,block_reason_common
xagloo_com,xagloo.com,block_reason_common
xemaps_com,xemaps.com,block_reason_common
xents_com,xents.com,block_reason_common
xmail_com,xmail.com,block_reason_common
xmaily_com,xmaily.com,block_reason_common
xoxy_net,xoxy.net,block_reason_common
xsecurity_org,xsecurity.org,block_reason_common
yep_it,yep.it,block_reason_common
yesey_net,yesey.net,block_reason_common
yogamaven_com,yogamaven.com,block_reason_common
yopmail_com,yopmail.com,block_reason_common
yopmail_fr,yopmail.fr,block_reason_common
yopmail_net,yopmail.net,block_reason_common
yopweb_com,yopweb.com,block_reason_common
youmailr_com,youmailr.com,block_reason_common
ystea_org,ystea.org,block_reason_common
yuurok_com,yuurok.com,block_reason_common
yzbid_com,yzbid.com,block_reason_common
zehnminutenmail_de,zehnminutenmail.de,block_reason_common
zippymail_info,zippymail.info,block_reason_common
zoemail_com,zoemail.com,block_reason_common
zoemail_net,zoemail.net,block_reason_common
zoemail_org,zoemail.org,block_reason_common
zweb_in,zweb.in,block_reason_common
